y,e,z,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10
-0.622989372,0,-0.610735601,1,0,1,1,1,0,0,1,2,0
1.7702359028,1,0.3525625171,1,0,2,1,1,2,0,1,0,1
-0.031772348,1,-1.580592554,2,1,1,2,2,0,1,1,1,1
1.2021097777,1,0.2185400425,1,1,0,1,2,1,1,1,1,0
1.0970591299,0,0.3695787076,2,1,2,1,1,0,1,1,1,0
2.1261485023,1,0.3656258761,0,1,1,1,1,1,2,1,1,1
1.0816397819,0,0.1545389607,0,2,1,2,1,1,2,0,1,2
2.755717558,1,1.8283560642,1,1,2,1,0,1,1,0,2,1
1.3263503475,0,-0.139900808,2,0,1,1,1,2,2,1,0,0
1.772078433,1,-0.402870392,0,1,0,0,2,1,2,1,1,2
1.6171204813,0,0.8857166756,2,1,2,1,0,1,1,1,2,0
0.9442743245,1,0.6421267404,1,0,1,1,0,0,2,1,1,1
-0.00198377,1,-0.209466823,2,0,1,1,1,1,2,1,2,0
1.5339293661,0,1.5079727158,1,1,1,1,1,1,1,0,2,0
-0.961909523,1,0.0529471683,2,2,1,1,0,0,1,2,2,1
1.9655887433,1,0.5501570918,2,2,1,1,2,1,0,0,0,0
-0.869458536,1,-1.058436672,1,1,1,1,0,2,0,1,1,1
-1.721496804,0,-0.086531771,0,1,1,1,0,1,0,2,2,1
0.86582457,1,-0.497013122,0,1,1,1,0,1,0,2,1,0
1.9603749196,1,0.134166206,1,2,1,1,2,2,2,2,2,0
1.055013292,1,1.0197145497,0,2,0,1,1,1,2,1,2,1
-0.967053872,0,-1.387647674,2,0,0,2,1,1,0,2,0,1
-2.879861367,1,-0.383102895,1,1,1,1,1,0,1,1,1,2
2.0895907279,0,-0.775078452,2,0,2,2,1,0,1,1,1,2
-0.589642031,0,-1.737894654,2,2,2,2,1,0,1,1,0,1
1.4939525245,0,0.2896871824,1,1,2,1,1,1,2,1,1,2
-0.206350303,0,-0.726990868,0,1,2,1,1,2,0,1,1,1
2.5606175436,1,1.3714288982,1,1,1,2,2,2,2,2,0,1
1.4313948667,1,0.8961969948,1,1,1,2,2,2,2,0,2,2
-0.071350085,0,-0.103041249,0,1,1,2,2,1,1,1,1,1
-0.605372597,0,0.1236670401,1,2,1,0,1,0,2,2,1,1
0.8392868886,0,2.1951749664,1,0,1,1,1,1,0,1,1,2
0.9539779602,0,1.4271567356,1,2,2,1,0,1,1,1,1,1
-0.113377113,0,-1.124285444,1,2,0,1,1,1,2,1,0,2
2.4060591464,0,0.3441096672,1,2,2,2,1,1,1,0,0,2
-0.913145895,0,0.8208830156,0,1,0,1,1,1,2,0,1,1
1.7278740869,1,1.3725081346,1,2,1,2,1,2,1,0,0,2
-1.631297852,0,-1.719205698,1,0,0,1,1,1,0,1,1,1
-0.457861584,1,-0.227326746,2,1,1,1,1,1,1,1,1,2
0.9244266388,0,0.1071178652,0,0,2,1,1,0,2,1,1,2
0.2365677997,1,0.5101311808,2,1,1,0,2,1,2,0,0,0
1.0295242458,1,0.5073728656,2,1,1,2,1,2,0,1,0,0
1.6651765007,1,0.3360229085,1,0,1,1,1,2,0,1,1,1
1.5826497999,1,-0.240942331,1,1,2,1,1,0,0,2,1,2
1.2063627332,1,-0.990623665,2,0,2,0,1,0,1,2,2,1
1.6655481714,1,-0.688096651,0,2,1,0,1,1,2,0,1,1
1.8496802473,1,1.0418424352,0,1,2,0,1,2,0,0,1,2
0.0048109179,1,0.2691840174,1,0,2,0,2,2,0,2,1,1
0.3973082182,1,-0.922759837,2,0,1,1,0,1,1,0,1,0
2.5966070536,1,0.4841169301,0,0,0,2,2,1,0,1,1,1
-0.509539379,1,-0.710929423,0,1,1,1,2,2,2,2,0,1
0.4194531734,1,-0.084565607,1,0,2,2,0,0,1,1,2,1
-0.92803394,1,-2.148808726,1,1,1,1,1,1,1,1,1,0
0.8659920874,1,1.3914787375,1,1,1,0,2,2,1,0,2,0
2.8627009775,1,0.8795704983,1,1,0,2,1,1,0,2,0,1
0.6525273973,0,-0.735375526,2,2,0,1,0,0,2,1,1,1
0.3776063673,1,1.8928785209,2,1,1,1,1,2,1,1,0,0
-0.220684662,0,-0.904845099,1,2,2,0,1,1,2,2,1,0
1.5276390604,1,0.3436760943,0,1,1,1,1,2,0,2,2,0
2.3513250856,1,2.2246859797,0,0,2,1,1,2,1,2,1,1
-1.177123219,1,-0.10289699,2,1,1,1,1,1,1,1,2,2
-0.253270281,1,-0.854534646,1,0,1,1,1,1,1,1,1,2
-0.249756326,0,-0.776014482,0,2,2,1,0,0,0,1,2,2
-0.047279068,1,-0.256796003,1,2,0,1,2,1,1,1,2,1
0.1541872506,1,-1.143874975,0,1,2,2,0,1,2,1,2,1
-0.265890482,1,-1.298528896,1,0,0,0,1,2,1,2,0,2
-0.6146407,1,-1.572558241,1,2,1,1,2,0,1,0,1,0
-1.991490789,0,-1.434366416,0,2,0,1,0,1,0,1,1,1
0.8233759188,1,1.337933816,0,2,1,0,0,2,2,1,1,2
0.5544055606,0,0.0263876634,0,2,2,1,1,1,2,1,1,2
-1.476184838,1,1.3824093327,2,1,1,0,1,1,1,0,0,2
2.0688026965,1,0.1319565047,1,1,1,1,1,1,1,2,2,1
-0.887320967,1,-1.257856472,1,0,1,0,0,1,0,1,2,0
1.5992610996,1,-0.053462482,0,1,1,1,1,0,1,1,0,1
1.2940385452,1,-0.295675249,1,2,1,1,0,1,1,1,1,2
-0.427487684,1,-0.086800356,0,2,2,0,1,1,2,2,2,0
0.2214051721,0,-0.573067019,1,2,1,1,1,1,0,1,1,2
-1.518026384,0,-0.196760548,1,0,1,1,2,0,1,1,1,1
2.2160223231,0,-0.397683663,2,1,2,1,2,1,0,2,2,2
1.4642527476,0,0.4794507463,1,1,2,1,0,0,2,1,1,1
2.7219372695,1,1.2004826368,2,1,0,1,0,2,1,0,2,2
0.5089723924,1,0.6980934681,1,1,0,1,2,0,1,0,1,0
0.8651842304,1,0.2882882253,1,1,1,1,0,1,0,1,0,1
0.19236486,1,-1.644600721,1,1,1,2,1,1,0,1,1,1
0.0290565674,1,-1.677338427,1,1,1,1,1,1,0,0,2,0
-0.304440299,1,-0.416653874,1,0,1,2,1,1,1,2,2,1
-1.518693254,1,-0.406821172,2,1,0,1,0,1,0,1,1,1
-0.590643342,0,0.58144169,0,2,2,2,0,0,2,2,0,2
2.0695160048,0,1.5508543341,0,0,0,2,2,2,1,0,0,1
1.5851871302,1,0.4873466729,1,1,2,1,0,1,0,2,1,1
-0.654449139,0,0.3521829286,1,0,2,1,0,1,1,2,2,2
1.5468481251,0,0.0221532137,0,0,1,1,2,1,1,0,1,2
-1.359894327,1,-0.447549796,2,0,0,0,1,1,0,1,0,1
-1.440875747,0,-0.672873056,0,2,0,1,1,1,1,1,2,2
0.7144736078,0,-0.756954195,1,2,1,1,1,1,0,1,1,1
-0.115298875,0,-0.4090406,0,0,1,1,0,1,0,1,0,1
0.5544529411,1,-0.293806147,1,1,1,1,1,1,1,0,1,1
0.4448317869,1,0.8666945818,2,0,1,1,1,1,2,1,2,1
1.478660015,0,-0.659867184,1,1,0,1,0,0,0,2,1,2
-0.023342657,1,-2.083270587,0,1,2,0,2,2,1,1,1,0
0.3824834778,1,-0.729777768,2,0,1,1,1,2,1,2,1,2
0.0614952036,1,-0.806396074,0,1,2,2,2,2,0,1,0,1
0.4585628512,1,-0.435861551,0,0,1,1,1,1,1,2,1,0
0.163776418,0,-0.349809497,1,2,1,2,0,0,2,1,2,1
0.3075064596,1,0.2905019178,1,0,1,1,1,0,0,2,1,0
1.3949095851,1,1.2746179676,1,1,1,1,0,1,2,2,1,2
2.4946260531,0,0.590929476,2,1,1,2,1,1,0,2,1,0
1.3136016987,1,0.8686996551,0,1,1,1,1,1,0,2,2,0
-2.915869882,1,-0.738001844,2,1,0,0,1,1,0,1,1,2
1.2183131337,0,1.4119401406,0,1,0,1,1,0,1,2,0,1
-1.561262268,1,1.0548086617,1,2,1,0,1,1,1,1,1,2
-0.873884998,1,1.2068612712,2,1,2,0,1,1,1,1,2,1
0.9748401936,1,0.207172131,1,1,1,1,1,0,1,1,2,0
0.5539441082,0,0.4210830222,0,0,0,1,1,2,1,0,1,1
0.8514973733,1,-1.62206534,0,2,0,1,1,1,2,1,1,1
0.7006006687,1,-0.083932021,1,0,2,1,1,2,0,0,1,1
-1.03295771,1,-1.316026827,1,1,2,1,2,0,1,1,1,0
1.0755528447,1,0.5821640316,1,2,0,0,0,2,1,2,1,0
1.028773631,0,0.5480345446,2,2,0,1,2,1,1,1,2,1
0.6259416556,1,0.635389405,0,1,1,0,2,0,2,1,1,0
2.9682634577,0,0.5810968437,1,1,1,2,2,1,0,0,2,2
-1.226451672,0,0.3316068806,0,1,1,0,1,0,0,1,1,1
1.1122903875,0,-0.6983941,2,1,1,1,1,1,1,1,2,0
0.5585949212,0,-0.003826845,1,0,1,1,1,0,2,0,2,1
-0.433575712,0,-0.11085027,2,2,1,0,0,1,0,2,0,0
-0.191624237,0,-0.445791245,1,0,1,2,1,1,0,0,2,1
0.4736345839,0,-0.302559571,0,1,0,2,1,2,0,1,1,1
0.0570060673,1,0.2131199119,2,1,1,0,0,1,2,1,1,0
-0.019684472,0,0.0393481991,0,1,0,1,1,1,1,0,0,1
-1.083250593,1,0.3354477646,2,0,1,0,2,0,1,1,2,0
-0.632862859,0,-0.673915504,1,0,2,0,2,1,0,2,0,1
3.0236565206,0,0.839831612,2,2,1,2,0,1,2,0,2,2
1.5190478633,1,0.3760351665,0,2,2,1,2,0,1,0,2,1
0.4010487462,1,0.3523974111,1,1,2,1,1,0,1,1,1,2
0.4290023917,1,-0.411843063,1,1,1,0,1,2,1,1,1,1
1.3159111664,0,0.7634312996,1,1,0,1,1,1,0,1,1,2
0.0980807929,1,-0.969133705,0,0,2,1,1,1,0,1,1,2
2.1814185587,1,-0.37337013,1,0,1,1,0,1,1,1,1,0
-1.840321121,0,-0.469366761,0,0,0,0,1,2,1,2,1,1
-1.227745214,1,-1.720589269,1,2,1,1,0,2,1,2,1,1
-0.832835067,1,-2.412463302,2,0,0,1,1,2,1,1,2,1
-0.741179701,0,-0.829974873,0,1,0,1,1,1,2,2,1,2
-1.87693926,1,-0.704213156,1,1,0,0,1,2,1,0,1,1
0.72415147,1,0.1065184026,1,1,1,1,2,1,1,1,1,1
0.3201551766,1,-0.958483472,0,1,1,2,1,1,1,2,0,2
0.4655175673,1,-0.35859428,1,2,2,2,1,1,1,1,1,2
0.2256212456,1,-0.532491101,1,1,0,2,0,1,0,2,2,0
1.1288984138,1,2.3048324828,1,1,2,1,0,1,1,2,1,1
4.4492239078,0,1.710252,1,1,2,2,2,2,1,0,0,1
-0.07478591,1,0.3270127611,0,1,1,1,0,1,1,1,1,1
1.2377733075,1,0.0764022325,0,1,1,0,2,0,2,2,1,0
-0.504312272,1,-1.206487051,0,1,0,2,0,2,1,2,1,0
-0.274342451,0,-0.458892477,1,1,0,0,0,1,1,0,2,1
0.1337172015,0,-0.509783942,0,1,1,0,2,1,2,1,2,1
2.4199366091,0,0.9692039583,1,1,0,1,1,1,1,0,0,2
-1.144226382,1,-0.074508724,1,1,2,2,1,1,2,1,2,0
1.6669540417,0,-0.564341756,1,2,0,1,1,0,0,1,1,2
1.252807158,1,0.6600252023,0,1,1,1,1,2,1,0,1,0
-0.871318669,1,-0.869374626,1,1,2,2,2,2,1,1,1,1
0.5451099958,1,0.7356005384,1,2,1,0,1,1,0,0,0,0
1.0692125759,0,0.5811321346,1,0,1,2,1,1,0,0,1,1
-1.163874126,0,1.1367985869,0,1,0,1,0,0,0,1,2,2
0.4576896905,0,0.2474874945,1,1,1,1,2,1,2,0,1,1
-1.256570472,0,-0.804847922,1,2,0,1,0,2,0,1,2,1
-1.307788174,1,-0.05357792,1,0,2,2,1,1,0,2,1,1
0.8425337947,1,-0.538101966,0,1,0,1,2,2,2,1,1,0
-1.309170682,0,-1.110707117,0,0,1,0,1,0,1,1,1,1
-1.213308665,0,-0.946797081,0,1,2,2,1,1,2,1,2,1
0.5071851728,0,-0.075248167,1,2,2,0,0,2,0,0,1,2
1.1891778458,0,1.5557710343,0,1,0,2,2,1,2,1,2,1
-0.573835445,0,-0.599966008,0,1,1,2,0,1,0,2,1,1
1.5493918045,1,1.7977050588,1,1,2,1,1,1,2,1,2,2
-0.09982336,1,0.8877865538,1,2,1,1,1,1,0,1,2,2
0.4378864047,0,1.1771384424,2,0,0,2,1,1,2,1,1,1
0.4002107845,0,0.6835880839,0,0,0,2,0,2,1,1,1,2
-0.345953181,1,0.0496252228,0,0,1,2,2,1,2,0,2,2
0.2055620753,0,-1.523539546,1,2,0,2,1,1,2,2,1,0
-0.470199554,1,0.1630694202,1,1,1,0,2,1,2,2,2,1
-2.212593781,1,-2.055666374,2,1,0,1,1,2,1,0,1,2
-0.190596529,1,-0.772453153,2,2,2,0,2,1,0,0,2,0
1.488809307,1,-1.230199754,1,1,0,1,2,2,0,1,1,1
-0.762821167,1,0.066718819,2,2,1,1,1,1,2,1,0,1
0.9201425457,1,-0.635295731,0,1,1,1,2,2,1,1,2,1
1.0882766013,1,0.6704392045,0,1,1,1,1,0,1,1,0,1
0.4832328279,0,0.4105692818,0,2,1,1,0,1,2,1,2,2
3.1556329091,1,2.6334950847,0,1,2,1,0,1,1,0,0,2
0.5196818607,1,0.9461450661,1,0,1,1,1,0,2,2,2,0
2.0397638468,1,-0.563091881,0,2,1,2,1,1,0,0,1,0
-1.709114054,1,-1.095135311,1,1,0,1,1,2,0,2,1,0
1.180512062,0,1.0006285238,1,2,1,0,0,1,2,1,2,1
1.7051888319,0,2.1046739532,2,0,2,1,1,1,1,1,0,0
-1.180263565,0,-2.636698222,1,1,1,1,0,1,1,1,1,2
-0.944053331,0,-2.618132899,1,1,0,1,0,2,0,1,1,0
2.3783960138,1,1.3106320738,2,1,1,0,2,1,2,1,0,1
2.8957884125,1,0.8213584743,0,0,1,1,2,2,2,1,2,2
3.090028315,1,1.295097258,2,1,0,1,2,2,0,1,1,1
1.2037390554,0,-0.769343953,1,2,0,2,2,1,2,1,0,0
1.2636428976,0,0.9888003782,1,1,1,1,1,1,1,0,1,1
-0.66467647,1,-0.298084435,1,1,0,2,0,0,2,1,2,2
2.0248399312,0,0.6784588052,0,1,2,1,2,0,1,1,1,1
0.4883787548,1,-2.082801928,1,1,0,2,1,0,1,1,1,0
0.3953120566,0,0.3808389794,1,1,1,0,1,1,0,1,1,1
0.723502382,0,-0.184842386,2,2,1,1,1,2,0,1,1,1
0.1392931057,0,0.7129971439,0,1,1,0,1,2,2,2,1,1
0.469702073,0,0.7671581826,1,1,2,1,1,1,1,2,1,1
0.1954473639,0,-0.030575818,1,1,2,0,2,1,2,2,1,2
-0.384701482,0,0.3131723165,0,2,1,2,0,1,2,2,1,1
0.3827270419,0,0.5164168623,1,2,0,0,2,1,1,1,0,1
1.6539653112,0,0.9664381433,1,0,0,1,1,0,2,1,1,0
-0.488987455,1,1.6759617638,2,1,0,0,1,1,1,1,0,2
1.3872044607,1,-0.584612786,0,1,2,1,2,1,1,2,0,0
0.2231092343,1,-0.380759904,1,0,0,1,2,1,2,1,0,1
0.1874647311,0,1.0562344776,1,2,2,0,0,2,0,1,0,0
-0.901405245,0,0.779431734,0,0,1,1,1,0,1,2,1,0
0.3667114367,0,-0.450372379,2,1,0,0,0,1,1,1,1,0
1.5089367946,0,0.0345575242,2,1,2,2,1,1,0,2,1,2
-0.288955193,0,-0.300896772,1,2,1,2,1,0,1,0,1,1
0.8455383387,0,0.8410892791,0,2,1,1,0,1,2,0,1,0
-0.606387924,0,0.6654845465,1,2,1,0,1,0,0,2,1,2
0.4569003801,0,0.3245502449,1,0,1,0,1,1,1,1,0,1
-0.459669381,1,-0.385615419,1,1,1,1,2,0,2,0,2,2
1.3905641135,0,0.4059003002,1,0,1,1,2,1,2,2,1,1
1.6895759183,1,1.3041833103,0,1,0,1,1,1,0,2,2,2
-0.075870555,0,0.210318399,0,1,1,0,2,1,1,1,2,1
-0.400259053,0,-0.290310563,2,1,0,0,1,1,2,1,0,0
-0.287514834,1,0.0643133912,1,1,1,1,1,2,0,1,1,1
2.8669629805,0,0.9779543988,2,0,2,1,1,1,0,1,0,1
1.7461870502,0,0.3725497268,1,2,0,2,2,1,0,1,2,1
-0.519070954,1,-0.896031582,2,2,0,0,1,0,0,2,1,1
0.2880934267,1,-1.820990352,0,0,1,0,0,2,1,1,1,1
-0.672332576,1,1.2494329743,2,0,1,2,1,0,1,1,1,1
-0.091069671,0,0.2218593665,2,0,1,1,1,1,1,1,1,1
3.5233905781,0,1.3829846053,1,2,0,2,1,1,1,1,0,1
0.7001757676,1,-1.001446138,1,0,0,0,1,0,1,2,2,1
1.175536656,0,0.9125787749,1,1,2,1,1,1,2,0,2,1
0.4230458818,0,0.7469415397,1,0,0,0,0,0,0,1,1,2
0.4051279249,0,-0.484291379,2,1,0,1,2,0,2,1,2,2
0.8752463229,0,-0.399611011,2,2,2,2,1,0,0,1,0,2
1.0141194065,0,-0.245492168,1,1,1,1,2,1,2,1,1,1
0.8576106156,0,-0.591675879,1,0,1,1,1,1,2,2,1,1
2.5029572355,0,0.5561578906,1,1,1,2,0,1,0,1,1,2
2.6300687703,1,-0.036877988,1,2,0,1,1,0,0,0,1,2
-0.48693399,0,-0.929182071,0,2,0,1,2,0,2,0,0,2
2.7921640251,0,1.3055225783,1,0,1,2,1,1,0,1,2,1
0.035715676,1,-1.174589213,0,0,1,2,0,2,1,0,0,0
0.9657179143,1,0.7445199228,2,0,1,0,2,2,0,0,1,1
-0.761646952,0,-0.605524042,0,2,2,1,1,1,2,0,1,2
-0.459404441,1,0.2168517928,1,1,2,2,2,1,1,1,1,1
-0.370369575,1,1.1058434307,0,1,2,1,0,1,1,0,1,2
0.2690144401,1,-1.106073914,1,1,0,2,2,2,1,1,0,2
1.5271066347,1,-0.215391571,1,0,2,1,1,1,1,2,0,1
1.2765144571,1,0.0923021518,1,1,1,0,0,2,2,1,1,0
1.0193927145,0,-0.369396876,1,1,1,2,1,1,0,2,2,2
-0.419678365,1,0.001934661,2,1,0,1,2,1,1,1,1,1
-0.206999117,0,-1.124488976,1,2,1,0,1,1,1,1,0,2
2.6387380916,0,1.0531681259,2,1,1,0,1,1,1,1,2,2
-1.696397964,1,-2.068904862,0,0,2,1,0,1,1,1,2,1
-0.434949023,0,-0.579094726,0,1,0,1,0,2,1,2,1,0
1.3574297981,0,-0.832016197,2,1,1,1,1,1,0,1,0,1
0.5210579157,1,-0.665118334,0,2,0,0,0,1,1,1,1,2
0.6015687706,1,0.8592701718,2,1,1,1,1,1,1,2,0,0
1.8793660566,1,0.7709121418,1,1,1,0,1,0,2,1,0,1
1.6547948653,0,1.4683271218,0,1,2,1,1,0,1,2,1,2
0.3371060179,0,0.4236622985,1,1,1,1,2,2,2,1,1,0
1.3299398674,1,0.8328218562,0,2,2,1,1,1,1,1,1,1
-0.111449749,0,-0.721833957,1,0,1,2,1,2,1,1,0,1
0.8464641373,1,-0.623707647,1,0,0,2,1,0,2,2,1,2
1.3952060006,0,0.4269008148,2,2,0,1,0,2,2,2,0,1
2.2938504591,0,1.9722605999,1,1,0,1,1,1,1,1,1,1
-0.222669135,0,0.3695520882,2,1,2,0,1,0,1,1,1,1
1.0169109622,0,0.3323312292,2,1,2,2,0,2,1,1,2,1
-1.316520229,0,0.2656513747,0,2,1,2,2,2,1,2,0,2
1.5707972792,0,0.1295638297,1,2,2,0,1,1,2,1,1,2
1.1006376325,1,-0.472592033,2,2,2,0,1,2,2,1,0,2
1.9492318359,0,2.1267603818,2,2,1,1,1,1,2,2,0,1
0.3683794826,1,0.5815390745,1,2,1,0,1,2,1,1,1,1
-1.177776075,1,-0.235552223,0,1,2,1,1,1,0,2,1,0
1.2591093714,1,0.7499436844,2,0,0,0,1,1,1,1,0,1
-0.710190956,1,-0.749835458,2,1,1,0,1,2,1,0,0,1
2.4490232042,1,-0.161560286,1,1,1,0,1,0,0,1,0,1
0.9763797368,0,-0.41915998,0,1,1,1,2,2,0,1,1,1
-1.205013129,1,-0.439393838,1,2,0,0,1,1,1,1,2,1
0.681151012,0,-0.164519012,2,1,2,0,1,1,1,1,1,1
1.207206151,1,0.2207316831,1,1,0,1,0,1,1,1,1,0
1.7750796116,0,1.5016262779,1,1,2,1,1,0,1,1,1,1
0.8472246961,1,1.133358941,1,2,1,0,2,1,2,1,1,0
-0.410706735,1,-1.045553748,1,2,0,2,1,1,1,0,1,1
-1.200472532,1,-0.641727335,2,2,0,1,1,2,2,2,1,1
-0.374850606,1,-0.047521083,0,1,1,1,1,1,1,0,2,2
-1.065020762,0,-1.359290308,1,1,0,1,0,2,1,1,0,1
-1.652355435,1,-0.732207524,1,0,1,1,0,1,2,1,1,2
0.4834378949,0,0.3003023173,1,1,1,0,0,2,1,1,1,0
-1.029323661,0,1.8485206171,1,2,2,0,2,2,2,1,2,2
0.385955387,0,1.0511919509,0,0,1,1,1,2,2,1,0,0
1.7565571154,0,1.7784203486,2,1,1,1,0,2,2,1,1,1
1.1666617961,1,-1.268872436,0,2,1,0,2,1,1,0,1,2
0.9364472251,1,1.0537862867,2,1,1,2,1,1,1,0,1,1
0.4934717351,0,-0.175794681,1,0,1,1,1,1,1,1,1,2
-3.809339834,1,-1.92594411,1,0,0,2,2,1,1,1,2,1
-0.460081303,0,-0.585874546,1,0,0,0,0,0,1,1,2,1
1.1175099675,0,0.1155978888,0,1,1,0,1,0,0,2,2,2
1.8518648525,0,0.0462406549,0,1,1,1,2,2,1,1,1,1
-0.418105162,1,0.3800945893,1,0,0,1,1,0,1,2,1,1
1.3132820624,1,0.1647277089,1,2,1,1,1,1,1,1,2,1
0.0476734358,0,-0.052799729,1,0,1,0,2,1,1,1,1,2
1.7533894589,0,0.479243959,1,1,1,1,0,2,0,1,1,1
-0.809201279,1,-0.07677266,1,1,1,0,1,1,1,0,2,1
2.1221933263,0,-0.09892835,1,1,0,0,2,1,1,1,1,0
-0.23208745,1,-0.573397366,1,1,1,1,1,1,0,2,2,2
1.7120089197,1,0.4755252702,1,1,2,1,2,2,1,1,0,2
0.3783803268,0,-0.379332962,2,1,2,0,0,1,1,2,2,0
0.3315547701,0,-0.252896581,1,1,1,2,1,0,1,1,0,0
0.5845447554,1,-1.077542151,1,2,1,0,0,0,2,2,0,1
2.0469910958,1,0.5893699975,0,1,2,2,1,0,1,0,1,1
0.603155109,1,-0.269207751,1,1,2,0,1,2,0,0,1,0
1.7515027819,0,1.055073651,0,2,1,1,2,1,1,1,1,1
0.0993293143,1,-1.476885785,0,2,2,1,0,1,0,2,0,1
-0.991053885,1,-1.125828507,1,0,2,1,0,0,1,0,1,0
-1.974066933,0,-1.596168217,2,2,1,0,1,1,1,1,1,2
1.5660594261,1,0.6744130698,1,1,0,1,2,1,1,1,1,2
1.4814165663,1,-0.294083397,1,0,1,1,1,2,1,1,1,1
1.0360110351,0,0.0715684488,1,1,0,2,1,1,2,2,1,1
0.3169718579,0,-1.17212975,1,0,1,2,0,2,2,0,1,1
-0.765619235,0,-0.773942472,1,1,2,2,2,2,2,2,1,1
1.5309436125,1,-0.000351993,0,1,2,1,0,1,2,1,2,0
0.0504204236,0,-0.328415184,0,0,1,0,1,1,0,2,0,2
0.173232867,0,-1.052781089,1,1,0,1,2,1,1,1,2,0
0.1542658611,0,1.148241274,0,0,1,0,1,0,1,1,0,0
1.0807908491,1,0.2121866622,1,1,1,2,0,2,0,1,0,2
-0.599595783,1,-0.088296581,2,2,1,0,2,0,1,0,1,0
1.100821497,1,0.8551472901,0,1,2,0,0,1,2,2,1,1
-0.777629796,0,-0.230647676,1,1,0,1,1,2,1,1,2,2
2.4941067311,0,-0.506188937,1,1,1,1,1,2,2,1,2,2
1.4948588203,0,0.5897250935,1,0,1,1,1,0,1,1,1,0
1.7299045539,0,0.0007970062,0,0,1,2,1,2,2,1,1,1
1.7711220072,0,0.642118379,1,0,1,1,2,0,2,0,1,1
-0.596388526,1,0.8409278003,1,0,0,1,0,0,1,2,0,1
1.0409883377,0,-0.238852391,2,1,2,1,2,2,2,0,1,1
2.8386304265,1,1.0366692059,0,0,1,1,2,2,0,0,0,0
-0.451688129,0,0.7857786457,1,1,2,0,1,1,0,1,0,1
0.2107424675,0,0.2387921271,1,1,2,2,0,1,2,1,2,1
0.5838990407,0,-0.159825948,1,1,1,1,1,1,1,1,1,1
2.2202247579,0,1.3678738447,1,1,1,1,0,2,1,0,1,1
1.3581148244,0,1.164008968,0,2,0,1,0,2,1,1,1,1
-0.559594008,1,0.6314644236,2,2,1,0,1,2,0,1,1,1
2.3500716643,1,-0.036970719,0,0,1,1,0,1,1,1,1,2
0.3791174615,1,0.3766285749,0,2,1,2,0,1,1,0,2,2
1.997244652,0,1.759956359,1,1,0,1,1,1,2,0,0,0
0.0226479091,0,0.56255944,1,1,2,0,1,0,1,1,2,2
1.9823407573,0,1.2226770461,0,1,2,1,0,2,1,1,2,0
-0.924634081,0,-0.494505079,0,2,1,1,0,2,2,1,2,1
-1.313826278,1,-1.0486735,1,1,2,1,1,0,1,2,0,1
-2.148821507,0,-0.307015912,0,2,1,1,0,0,1,1,2,0
-0.823740859,0,-0.874309491,0,1,1,1,1,1,2,2,1,1
-0.602772342,1,-0.790932755,1,1,1,1,1,1,2,2,1,0
0.976757892,0,-1.214783582,2,0,1,1,0,1,2,1,1,0
0.9273604858,1,0.9119522998,1,1,0,1,1,0,0,1,1,0
2.6461131712,0,-0.500153286,0,2,0,1,2,0,1,1,1,1
0.246795996,1,0.0574762698,1,1,0,2,2,2,1,2,1,1
-1.102679733,1,-0.548767299,1,0,1,0,1,1,1,2,2,0
1.5668992748,0,1.3399378341,1,0,1,1,1,0,1,1,1,1
1.9589749239,0,2.6311550262,1,0,1,1,1,1,1,0,1,1
1.8219697019,0,0.7201694168,1,1,1,1,0,1,1,2,2,2
-0.385308154,1,-0.66426762,1,1,2,1,1,0,2,2,1,2
-0.852646164,0,0.1054387039,0,0,2,1,1,1,1,1,0,0
2.2388557381,1,-0.086941897,1,0,2,1,0,1,2,1,1,0
0.2579357523,0,-0.605202935,2,1,1,1,0,1,1,0,1,2
-0.562329475,0,-0.856085521,1,1,0,1,2,1,0,2,1,2
-0.810991231,1,-0.629780051,1,0,1,1,1,2,1,1,1,0
4.0375423645,0,1.1410709737,1,1,1,2,2,2,0,2,1,2
1.4175575068,0,0.5944211609,1,2,1,2,1,0,1,2,1,1
2.0582255452,1,0.852931281,1,1,2,1,2,1,2,1,2,2
3.8559607352,1,1.5488048968,1,0,2,2,0,1,0,1,1,1
2.8097508341,0,0.6678642388,1,1,0,1,2,0,1,1,1,1
0.4780327084,0,0.4644625282,1,2,0,0,2,2,2,2,1,0
0.9902656678,1,0.9305574077,2,1,1,1,1,2,1,1,1,2
2.9291010251,1,2.2033449238,0,1,1,1,0,2,1,0,1,2
-1.783791542,1,-0.354906945,2,1,1,1,1,2,1,0,0,2
0.469274072,0,0.9360523542,1,1,1,1,1,1,1,1,1,2
-0.436188277,0,0.6878527304,1,1,1,0,1,0,1,1,2,2
1.5230978054,1,0.2410373317,1,1,1,1,0,2,0,0,2,1
1.222697814,0,1.5311144506,1,1,1,1,1,1,1,2,2,0
0.1335567661,1,-1.096410255,1,0,2,1,1,0,2,1,1,1
-0.373610408,1,-0.082990877,0,2,2,0,1,1,0,2,1,1
-2.969298472,0,-1.611340171,0,1,0,2,2,1,0,1,1,1
-2.008698036,1,0.6616291085,2,0,1,1,2,1,0,1,0,0
-0.701108654,1,-1.054951995,1,2,1,2,0,2,1,1,1,0
-1.477691812,1,-1.857328014,2,2,2,2,0,1,0,1,0,0
1.1028264959,0,0.0015439559,1,2,1,2,1,1,2,1,1,2
